volcanoNumber;volcanoName;Eruption Number;Eruption Category;Area of Activity;VEI;VEI Modifier;edate;StartYear;Start Year Uncertainty;Start Month;Start Day Modifier;Start Day;Start Day Uncertainty;Evidence Method (dating);End Year;End Year Uncertainty;End Month;End Day Modifier;End Day;End Day Uncertainty;Latitude;Longitude
241100;Ruapehu;14649;Confirmed Eruption;;1;;1981-10-25;1981;;10;?;25;;Observations: Reported;1982;;4;;12;3;-39,28;175,57
312030;Pavlof;20145;Confirmed Eruption;Upper NNE flank (100 m below summit);3;;1981-9-25;1981;;9;;25;;Observations: Reported;1981;;9;;27;;55,417;-161,894
352020;Guagua Pichincha;11491;Confirmed Eruption;NE side of 1660 lava dome;1;;1981-8-31;1981;;8;;31;5;Observations: Reported;1982;;11;?;16;15;-0,171;-78,598
353010;Fernandina;11671;Confirmed Eruption;South caldera rim;0;;1981-8-1;1981;;8;;1;270;Observations: Reported;;;;;;;-0,37;-91,55
257020;Gaua;15229;Confirmed Eruption;Mt. Garat;1;?;1981-7-9;1981;;7;;9;;Observations: Reported;1981;;7;;9;;-14,281;167,514
263200;Dieng Volcanic Complex;15787;Confirmed Eruption;Sikidang;1;?;1981-7-2;1981;;7;;2;182;Observations: Reported;;;;;;;-7,2;109,879
282110;Asosan;17341;Confirmed Eruption;Naka-dake;1;;1981-6-15;1981;;6;;15;;Observations: Reported;1981;;6;;15;;32,8849;131,085
300250;Bezymianny;19360;Confirmed Eruption;;3;;1981-6-12;1981;;6;;12;;Observations: Reported;1983;;5;;22;;55,972;160,595
290030;Chachadake [Tiatia];18743;Confirmed Eruption;;2;?;1981-6-10;1981;;6;;10;;Observations: Reported;1981;;6;;25;;44,353;146,252
241050;Okataina;14526;Confirmed Eruption;Waimangu (Raupo Pond crater);1;;1981-5-16;1981;;5;;16;15;Observations: Reported;1981;;5;;16;15;-38,1569;176,5069
284170;Pagan;18515;Confirmed Eruption;North Pagan (summit and north flank);4;;1981-5-15;1981;;5;;15;;Observations: Reported;1985;;5;>;1;;18,13;145,8
290390;Alaid;18887;Confirmed Eruption;;4;;1981-4-27;1981;;4;;27;;Observations: Reported;1981;;6;;5;;50,861;155,565
262000;Krakatau;15615;Confirmed Eruption;Anak Krakatau;1;;1981-4-24;1981;;4;;24;;Observations: Reported;1981;;10;;20;;-6,1009;105,4233
273010;Bulusan;16766;Confirmed Eruption;;3;;1981-4-9;1981;;4;;9;;Observations: Reported;1981;;4;;27;;12,769;124,056
372070;Hekla;12752;Confirmed Eruption;Summit and north flank (900 and 740 m);2;;1981-4-9;1981;;4;;9;;Observations: Reported;1981;;4;;16;;63,983;-19,666
312030;Pavlof;20144;Confirmed Eruption;;1;;1981-3-30;1981;;3;<;30;;Observations: Reported;1981;;5;;28;;55,417;-161,894
311290;Okmok;19848;Confirmed Eruption;SW part of caldera (Cone A);3;?;1981-3-24;1981;;3;;24;;Observations: Reported;1981;;3;;24;;53,43;-168,13
345040;Poas;11182;Confirmed Eruption;;1;;1981-3-16;1981;;3;;16;15;Observations: Reported;1981;;5;;16;15;10,2;-84,233
268040;Gamkonora;16593;Confirmed Eruption;;1;;1981-3-4;1981;;3;;4;;Observations: Reported;1981;;7;;25;;1,38;127,53
285040;Shikotsu;18633;Confirmed Eruption;Tarumai;1;;1981-2-27;1981;;2;;27;;Observations: Reported;1981;;2;;27;;42,688;141,38
257040;Ambrym;15283;Confirmed Eruption;Benbow, Marum;2;;1981-2-20;1981;;2;;20;;Observations: Reported;1981;;9;;30;;-16,25;168,12
344040;Telica;10930;Confirmed Eruption;;1;;1981-2-16;1981;;2;?;16;15;Observations: Reported;;;;;;;12,606;-86,84
233020;Fournaise, Piton de la;14370;Confirmed Eruption;Bory, SW, N & NE of Dolomieu;2;;1981-2-3;1981;;2;;3;;Observations: Reported;1981;;5;;5;;-21,244;55,708
373080;Krafla;12951;Confirmed Eruption;6-8 km N of Leirhnjúkur;0;;1981-1-30;1981;;1;;30;;Observations: Reported;1981;;2;;4;;65,715;-16,728
300260;Klyuchevskoy;19461;Confirmed Eruption;;1;;1981-1-25;1981;;1;;25;;Observations: Reported;1981;;8;?;4;;56,056;160,642
345040;Poas;11181;Confirmed Eruption;;1;;1980-12-26;1980;;12;;26;;Observations: Reported;1980;;12;;26;;10,2;-84,233
333060;Macdonald;10318;Confirmed Eruption;;0;;1980-11-10;1980;;11;;10;;Observations: Hydrophonic;1981;;2;;15;;-28,98;-140,25
312030;Pavlof;20143;Confirmed Eruption;Upper NNE flank;3;;1980-11-8;1980;;11;;8;;Observations: Reported;1980;;11;;13;;55,417;-161,894
264150;Paluweh;16270;Confirmed Eruption;Rokatenda;2;;1980-11-5;1980;;11;;5;;Observations: Reported;1981;;9;;16;15;-8,32;121,708
241100;Ruapehu;14648;Confirmed Eruption;;1;;1980-10-18;1980;;10;;18;;Observations: Reported;1980;;11;;3;;-39,28;175,57
357091;Callaqui;11997;Confirmed Eruption;;1;;1980-10-16;1980;;10;;16;15;Observations: Reported;1980;;10;;16;15;-37,92;-71,45
255060;Kavachi;15168;Confirmed Eruption;;1;;1980-10-7;1980;;10;;7;;Observations: Reported;1981;;2;;25;;-8,991;157,979
252120;Ulawun;15054;Confirmed Eruption;;3;;1980-10-6;1980;;10;;6;;Observations: Reported;1980;;10;;7;;-5,05;151,33
282050;Kuchinoerabujima;16979;Confirmed Eruption;NNE-SSW fissure on E side of Shindake;2;;1980-9-28;1980;;9;;28;;Observations: Reported;1980;;9;;28;;30,443;130,217
282110;Asosan;17340;Confirmed Eruption;Naka-dake;1;;1980-9-24;1980;;9;;24;;Observations: Reported;1980;;9;;24;;32,8849;131,085
234070;Marion Island;14413;Confirmed Eruption;E-W fissure from summit to W coast;1;;1980-9-16;1980;;9;?;16;15;Observations: Reported;;;;;;;-46,9;37,75
345040;Poas;11180;Confirmed Eruption;;1;;1980-9-12;1980;;9;;12;;Observations: Reported;1980;;9;;12;;10,2;-84,233
268060;Gamalama;16667;Confirmed Eruption;;2;;1980-9-4;1980;;9;;4;;Observations: Reported;1980;;9;;23;;0,81;127,3322
300270;Sheveluch;19580;Confirmed Eruption;Center of 1964 crater;1;;1980-8-23;1980;;8;;23;;Observations: Reported;1981;;12;;1;30;56,653;161,36
300250;Bezymianny;19356;Confirmed Eruption;;2;;1980-8-21;1980;;8;;21;;Observations: Reported;1980;;8;;27;4;55,972;160,595
372070;Hekla;12751;Confirmed Eruption;Summit, SW and NE flanks;3;;1980-8-17;1980;;8;;17;;Observations: Reported;1980;;8;;20;;63,983;-19,666
272020;Kanlaon;16735;Confirmed Eruption;;2;;1980-8-8;1980;;8;;8;;Observations: Reported;;;;;;;10,4096;123,13
311070;Gareloi;19685;Confirmed Eruption;;3;?;1980-8-7;1980;;8;;7;;Observations: Reported;1980;;9;;17;;51,79;-178,794
311320;Akutan;20028;Confirmed Eruption;;2;;1980-7-3;1980;;7;<;3;;Observations: Reported;1980;;7;?;8;;54,134;-165,986
257020;Gaua;15228;Confirmed Eruption;Mt. Garat;1;?;1980-7-2;1980;;7;;2;182;Observations: Reported;;;;;;;-14,281;167,514
357120;Villarrica;12167;Confirmed Eruption;;2;;1980-6-20;1980;;6;;20;;Observations: Reported;1980;;9;;24;;-39,42;-71,93
300070;Gorely;19024;Confirmed Eruption;;3;;1980-6-15;1980;;6;;15;5;Observations: Reported;1981;;7;;3;;52,5549;158,0358
263310;Tengger Caldera;16056;Confirmed Eruption;Bromo;2;;1980-6-5;1980;;6;;5;1;Observations: Reported;1980;;9;;20;;-7,942;112,95
290270;Ekarma;18832;Confirmed Eruption;;1;;1980-5-24;1980;;5;;24;;Observations: Reported;;;;;;;48,958;153,93
257040;Ambrym;15282;Confirmed Eruption;Marum;3;;1980-5-16;1980;;5;;16;;Observations: Reported;1980;;8;;18;;-16,25;168,12
311310;Makushin;19988;Confirmed Eruption;SE side of summit;1;;1980-5-1;1980;;5;;1;60;Observations: Reported;1980;;7;;4;3;53,891;-166,923
300250;Bezymianny;19355;Confirmed Eruption;;3;;1980-4-18;1980;;4;;18;;Observations: Reported;1980;;4;;19;;55,972;160,595
257050;Lopevi;15314;Confirmed Eruption;Summit, NW and SE flanks;3;;1980-4-15;1980;;4;;15;;Observations: Reported;1980;;8;;20;;-16,507;168,346
261140;Marapi;15469;Confirmed Eruption;;1;;1980-3-29;1980;;3;;29;;Observations: Reported;;;;;;;-0,38;100,474
321050;St. Helens;20557;Confirmed Eruption;Summit and north flank;5;;1980-3-27;1980;;3;;27;;Observations: Reported;1986;;10;;28;3;46,2;-122,18
267020;Karangetang;16531;Confirmed Eruption;;1;;1980-3-24;1980;;3;;24;;Observations: Reported;1980;;9;;13;;2,781;125,407
373080;Krafla;12950;Confirmed Eruption;Leirhnjúkur to 11 km north;0;;1980-3-16;1980;;3;;16;;Observations: Reported;1980;;10;;23;;65,715;-16,728
262000;Krakatau;15614;Confirmed Eruption;Anak Krakatau;2;;1980-3-15;1980;;3;;15;5;Observations: Reported;1980;;12;;16;15;-6,1009;105,4233
284120;Ioto;18415;Confirmed Eruption;Kitanohara;1;;1980-3-13;1980;;3;;13;;Observations: Reported;1980;;3;;13;;24,751;141,289
332010;Kilauea;10116;Confirmed Eruption;East rift zone (near Mauna Ulu);0;;1980-3-11;1980;;3;;11;;Observations: Reported;1980;;3;;11;;19,421;-155,287
333060;Macdonald;10317;Confirmed Eruption;;0;;1980-2-12;1980;;2;;12;;Observations: Hydrophonic;1980;;2;;13;;-28,98;-140,25
223020;Nyamulagira;14069;Confirmed Eruption;North flank (Gasenyi);3;;1980-1-30;1980;;1;;30;;Observations: Reported;1980;;2;;24;;-1,408;29,2
242050;Monowai;14708;Confirmed Eruption;;0;;1980-1-16;1980;;1;;16;15;Observations: Hydrophonic;1980;;1;;16;15;-25,887;-177,188
241100;Ruapehu;14647;Confirmed Eruption;;1;;1980-1-15;1980;;1;?;15;;Observations: Reported;1980;;3;?;27;;-39,28;175,57
357010;Tupungatito;20561;Confirmed Eruption;SW crater;2;;1980-1-10;1980;;1;;10;;Observations: Reported;1980;;1;;11;;-33,425;-69,797
273010;Bulusan;16765;Confirmed Eruption;;3;;1979-12-27;1979;;12;;27;;Observations: Reported;1980;;9;;28;;12,769;124,056
332010;Kilauea;10115;Confirmed Eruption;East rift zone (Pauahi Crater);0;;1979-11-16;1979;;11;;16;;Observations: Reported;1979;;11;;17;;19,421;-155,287
353050;Negra, Sierra;11712;Confirmed Eruption;Upper NW and NE flanks (Volcán Chico);3;;1979-11-13;1979;;11;;13;;Observations: Reported;1980;;1;>;14;;-0,83;-91,17
283040;Ontakesan;17457;Confirmed Eruption;200 m SW of Kengamine;2;;1979-10-28;1979;;10;;28;;Observations: Reported;1980;;4;;25;;35,893;137,48
357110;Llaima;12065;Confirmed Eruption;;2;;1979-10-15;1979;;10;;15;;Observations: Reported;1979;;11;;28;;-38,692;-71,729
333060;Macdonald;10316;Confirmed Eruption;;0;;1979-9-30;1979;;9;;30;;Observations: Hydrophonic;1979;;9;;30;;-28,98;-140,25
300250;Bezymianny;19354;Confirmed Eruption;;2;;1979-9-18;1979;;9;;18;;Observations: Reported;;;;;;;55,972;160,595
345040;Poas;11179;Confirmed Eruption;;1;;1979-9-8;1979;;9;;8;;Observations: Reported;1980;;1;;16;15;10,2;-84,233
262000;Krakatau;15613;Confirmed Eruption;Anak Krakatau;2;;1979-7-15;1979;;7;;15;5;Observations: Reported;1979;;11;;16;15;-6,1009;105,4233
211060;Etna;13805;Confirmed Eruption;Central Crater;2;;1979-7-3;1979;;7;;3;;Observations: Reported;1993;;3;;30;;37,748;14,999
261030;Peuet Sague;15392;Confirmed Eruption;;2;;1979-7-2;1979;;7;;2;182;Observations: Reported;;;;;;;4,903;96,289
257050;Lopevi;15313;Confirmed Eruption;NW flank;2;;1979-7-2;1979;;7;;2;;Observations: Reported;1979;;9;;12;;-16,507;168,346
257060;East Epi;15095;Confirmed Eruption;South flank of Epi B;0;;1979-7-2;1979;5;7;;2;182;Observations: Reported;;;;;;;-16,6797;168,3893
241100;Ruapehu;14646;Confirmed Eruption;;1;;1979-6-30;1979;;6;;30;;Observations: Reported;1979;;7;;15;;-39,28;175,57
257040;Ambrym;15281;Confirmed Eruption;Benbow, Marum;2;;1979-6-6;1979;;6;;6;;Observations: Reported;1979;;9;?;16;15;-16,25;168,12
282110;Asosan;17339;Confirmed Eruption;Naka-dake;2;;1979-6-5;1979;;6;;5;4;Observations: Reported;1980;;3;;8;;32,8849;131,085
267020;Karangetang;16530;Confirmed Eruption;NNW flank, 1300 m (Kawah Maralebule);1;;1979-5-31;1979;;5;;31;;Observations: Reported;1979;;5;;31;;2,781;125,407
233020;Fournaise, Piton de la;14369;Confirmed Eruption;SE, SW and N flanks, Dolomieu & Bory;1;;1979-5-28;1979;;5;;28;;Observations: Reported;1979;;7;;14;;-21,244;55,708
243102;Curacoa;14776;Confirmed Eruption;13 km north of Tafahi;1;;1979-5-14;1979;;5;;14;;Observations: Reported;;;;;;;-15,62;-173,67
243070;Lateiki;14765;Confirmed Eruption;;2;;1979-5-10;1979;;5;<;10;;Observations: Reported;1979;;7;>;21;;-19,18;-174,87
290260;Chirinkotan;18828;Confirmed Eruption;;2;;1979-4-16;1979;;4;;16;15;Observations: Reported;1980;;10;;10;;48,98;153,48
357140;Carran-Los Venados;12189;Confirmed Eruption;Mirador;2;;1979-4-14;1979;;4;;14;;Observations: Reported;1979;;5;;20;;-40,35;-72,07
360150;Soufriere St. Vincent;12455;Confirmed Eruption;;3;;1979-4-13;1979;;4;;13;;Observations: Reported;1979;;10;;26;5;13,33;-61,18
358060;Lautaro;12322;Confirmed Eruption;;2;?;1979-3-8;1979;;3;<;8;;Observations: Reported;;;;;;;-49,019;-73,504
263200;Dieng Volcanic Complex;15786;Confirmed Eruption;Sinila and Sigluduk;1;;1979-2-20;1979;;2;;20;;Observations: Reported;1979;;2;;20;;-7,2;109,879
242050;Monowai;14707;Confirmed Eruption;;1;;1979-2-16;1979;;2;?;16;15;Observations: Hydrophonic;1979;;4;?;19;;-25,887;-177,188
282090;Kirishimayama;17161;Confirmed Eruption;Shinmoe-dake;1;;1979-2-16;1979;;2;;16;60;Observations: Reported;;;;;;;31,934;130,862
311360;Shishaldin;20088;Confirmed Eruption;;2;;1979-2-16;1979;;2;;16;15;Observations: Reported;;;;;;;54,756;-163,97
300250;Bezymianny;19353;Confirmed Eruption;;3;;1979-2-11;1979;;2;;11;;Observations: Reported;;;;;;;55,972;160,595
353060;Azul, Cerro;11728;Confirmed Eruption;East flank (300 m) and summit;2;?;1979-1-29;1979;;1;;29;;Observations: Reported;1979;;3;>;4;;-0,92;-91,408
257040;Ambrym;15280;Confirmed Eruption;Benbow;2;;1979-1-26;1979;;1;;26;5;Observations: Reported;1979;;2;?;18;;-16,25;168,12
251030;Karkar;14948;Confirmed Eruption;SE foot of Bagiai;2;;1979-1-12;1979;;1;?;12;;Observations: Reported;1979;;8;;9;;-4,647;145,976
285040;Shikotsu;18632;Confirmed Eruption;Tarumai (SE foot of summit dome);1;;1978-12-12;1978;;12;;12;;Observations: Reported;1979;;5;;11;;42,688;141,38
284120;Ioto;18414;Confirmed Eruption;West side (Asodai);1;;1978-12-11;1978;;12;;11;;Observations: Reported;1978;;12;;11;;24,751;141,289
257050;Lopevi;15312;Confirmed Eruption;Summit and NW flank;2;;1978-11-22;1978;;11;;22;;Observations: Reported;1979;;3;;16;15;-16,507;168,346
221126;Ardoukoba;13946;Confirmed Eruption;;1;;1978-11-7;1978;;11;;7;;Observations: Reported;1978;;11;;14;;11,58;42,47
311320;Akutan;20027;Confirmed Eruption;;2;;1978-9-25;1978;;9;;25;5;Observations: Reported;1978;;10;;16;15;54,134;-165,986
345040;Poas;11178;Confirmed Eruption;;1;;1978-9-22;1978;;9;;22;;Observations: Reported;1978;;12;;16;15;10,2;-84,233
300250;Bezymianny;19352;Confirmed Eruption;;2;;1978-9-8;1978;;9;;8;30;Observations: Reported;;;;;;;55,972;160,595
353010;Fernandina;11670;Confirmed Eruption;NW caldera bench;2;;1978-8-8;1978;;8;;8;;Observations: Reported;1978;;8;;26;;-0,37;-91,55
273010;Bulusan;16764;Confirmed Eruption;;2;;1978-7-29;1978;;7;;29;;Observations: Reported;1978;;8;;14;;12,769;124,056
290030;Chachadake [Tiatia];18742;Confirmed Eruption;;2;;1978-7-20;1978;;7;;20;;Observations: Reported;;;;;;;44,353;146,252
262000;Krakatau;15612;Confirmed Eruption;Anak Krakatau;1;;1978-7-10;1978;;7;;10;;Observations: Reported;1978;;11;;16;15;-6,1009;105,4233
272020;Kanlaon;16734;Confirmed Eruption;;2;;1978-6-27;1978;;6;;27;;Observations: Reported;1978;;9;;2;;10,4096;123,13
255060;Kavachi;15167;Confirmed Eruption;;2;;1978-6-21;1978;;6;;21;;Observations: Reported;1978;;7;;22;6;-8,991;157,979
358060;Lautaro;12321;Confirmed Eruption;;1;;1978-6-16;1978;;6;;16;15;Observations: Reported;;;;;;;-49,019;-73,504
285040;Shikotsu;18631;Confirmed Eruption;Tarumai (SE foot of summit dome);1;;1978-5-14;1978;;5;;14;;Observations: Reported;1978;;5;;17;;42,688;141,38
252120;Ulawun;15053;Confirmed Eruption;Summit, lower east flank;3;;1978-5-7;1978;;5;;7;;Observations: Reported;1978;;5;;14;;-5,05;151,33
344120;Concepcion;11066;Confirmed Eruption;;2;;1978-3-30;1978;;3;<;30;;Observations: Reported;1978;;5;>;16;15;11,538;-85,622
273030;Mayon;16805;Confirmed Eruption;;2;;1978-3-7;1978;;3;;7;;Observations: Reported;1978;;9;?;16;15;13,257;123,685
241050;Okataina;14525;Confirmed Eruption;Waimangu (Raupo Pond, Inferno Crater);1;;1978-2-23;1978;;2;;23;;Observations: Reported;1978;;2;;23;;-38,1569;176,5069
267020;Karangetang;16529;Confirmed Eruption;;1;;1978-2-22;1978;;2;;22;;Observations: Reported;1978;;12;;18;;2,781;125,407
242050;Monowai;14706;Confirmed Eruption;;0;;1978-2-16;1978;;2;;16;15;Observations: Hydrophonic;1978;;7;;16;15;-25,887;-177,188
311360;Shishaldin;20087;Confirmed Eruption;;2;;1978-2-8;1978;;2;;8;;Observations: Reported;1978;;2;?;9;;54,756;-163,97
311340;Westdahl;20044;Confirmed Eruption;South of Westdahl Peak (1450 m);3;;1978-2-4;1978;;2;;4;;Observations: Reported;1978;;2;;9;;54,516;-164,65
263340;Raung;16145;Confirmed Eruption;;1;;1978-1-16;1978;;1;;16;15;Observations: Reported;1979;;12;>;16;15;-8,119;114,056
274020;Didicas;16878;Confirmed Eruption;NNE side;2;;1978-1-6;1978;;1;;6;;Observations: Reported;1978;;1;;9;;19,077;122,202
345040;Poas;11177;Confirmed Eruption;;2;;1977-12-18;1977;;12;;18;;Observations: Reported;1978;;6;;15;;10,2;-84,233
341040;Colima;10460;Confirmed Eruption;;1;;1977-12-16;1977;;12;;16;15;Observations: Reported;1982;;6;;16;15;19,514;-103,62
333060;Macdonald;10315;Confirmed Eruption;;0;;1977-12-10;1977;;12;;10;;Observations: Hydrophonic;1977;;12;;15;;-28,98;-140,25
283180;Azumayama;17937;Confirmed Eruption;Issaikyo (Oana);1;;1977-12-7;1977;;12;;7;;Observations: Reported;1977;;12;;7;;37,735;140,244
266110;Mahawu;16470;Confirmed Eruption;;0;;1977-11-16;1977;;11;;16;;Observations: Reported;;;;;;;1,352;124,865
360160;Kick 'em Jenny;12465;Confirmed Eruption;;0;;1977-11-11;1977;;11;;11;;Observations: Hydrophonic;;;;;;;12,3;-61,64
233020;Fournaise, Piton de la;14368;Confirmed Eruption;ENE flank (2050-2200 m, 1850-1920 m);1;;1977-10-24;1977;;10;;24;;Observations: Reported;1977;;11;;17;;-21,244;55,708
242050;Monowai;14705;Confirmed Eruption;;0;;1977-10-17;1977;;10;;17;;Observations: Reported;1977;;10;?;27;;-25,887;-177,188
344020;San Cristobal;10883;Confirmed Eruption;;2;;1977-10-16;1977;;10;;16;;Observations: Reported;1977;;10;;16;;12,702;-87,004
273070;Taal;16860;Confirmed Eruption;SW flank (near Mt. Tabaro);2;;1977-10-3;1977;;10;;3;;Observations: Reported;1977;;11;?;12;;14,0106;120,9975
332010;Kilauea;10114;Confirmed Eruption;East rift zone (near Kalalua Crater);0;;1977-9-13;1977;;9;;13;;Observations: Reported;1977;;10;;1;;19,421;-155,287
342090;Fuego;10730;Confirmed Eruption;;2;;1977-9-11;1977;;9;;11;;Observations: Reported;1979;;8;;8;;14,4748;-90,8806
257040;Ambrym;15279;Confirmed Eruption;;2;;1977-8-16;1977;;8;;16;15;Observations: Reported;1977;;9;;30;;-16,25;168,12
285030;Toya;18601;Confirmed Eruption;Usu-Shinzan;3;;1977-8-7;1977;;8;;7;;Observations: Reported;1982;;3;;16;15;42,544;140,839
300260;Klyuchevskoy;19460;Confirmed Eruption;Summit, NE flank (1700 m);3;;1977-8-2;1977;;8;;2;;Observations: Reported;1980;;3;;12;;56,056;160,642
255060;Kavachi;15166;Confirmed Eruption;;1;;1977-7-17;1977;;7;?;17;;Observations: Reported;1977;;7;;22;;-8,991;157,979
241100;Ruapehu;14645;Confirmed Eruption;;2;;1977-7-16;1977;;7;;16;;Observations: Reported;1979;;1;;17;;-39,28;175,57
241080;Tongariro;14605;Confirmed Eruption;Ngauruhoe;1;;1977-7-4;1977;;7;;4;;Observations: Reported;1977;;7;;4;;-39,157;175,632
263340;Raung;16144;Confirmed Eruption;;2;;1977-6-9;1977;;6;;9;;Observations: Reported;1977;;6;;30;;-8,119;114,056
345040;Poas;11176;Confirmed Eruption;;1;;1977-5-16;1977;;5;;16;15;Observations: Reported;1977;;7;?;16;15;10,2;-84,233
373080;Krafla;12949;Confirmed Eruption;3 km north of Leirhnjúkur;1;;1977-4-27;1977;;4;;27;;Observations: Reported;1977;;9;;8;;65,715;-16,728
242050;Monowai;14704;Confirmed Eruption;;0;;1977-4-16;1977;;4;;16;15;Observations: Hydrophonic;1977;;4;;16;15;-25,887;-177,188
257020;Gaua;15227;Confirmed Eruption;Mt. Garat;2;;1977-4-13;1977;;4;;13;;Observations: Reported;1977;;4;;13;;-14,281;167,514
282110;Asosan;17338;Confirmed Eruption;Naka-dake;2;;1977-4-11;1977;;4;;11;;Observations: Reported;1978;;8;;16;15;32,8849;131,085
233010;Karthala;14203;Confirmed Eruption;SW flank;1;;1977-4-5;1977;;4;;5;;Observations: Reported;1977;;4;;10;;-11,75;43,38
344120;Concepcion;11065;Confirmed Eruption;;2;;1977-4-4;1977;;4;;4;;Observations: Reported;1977;;5;;3;;11,538;-85,622
312131;Ukinrek Maars;20206;Confirmed Eruption;West and East Ukinrek Maars;3;;1977-3-30;1977;;3;;30;;Observations: Reported;1977;;4;;9;;57,8344;-156,5203
300250;Bezymianny;19351;Confirmed Eruption;;3;;1977-3-25;1977;;3;;25;;Observations: Reported;;;;;;;55,972;160,595
233020;Fournaise, Piton de la;14367;Confirmed Eruption;NE and SE of Dolomieu, NE rift zone;0;;1977-3-24;1977;;3;;24;;Observations: Reported;1977;;4;;16;;-21,244;55,708
353010;Fernandina;11669;Confirmed Eruption;SE caldera bench;1;;1977-3-23;1977;;3;;23;;Observations: Reported;1977;;3;;27;;-0,37;-91,55
351060;Purace;11339;Confirmed Eruption;;2;;1977-3-19;1977;;3;;19;;Observations: Reported;1977;;3;?;28;;2,3095;-76,3948
311180;Seguam;19780;Confirmed Eruption;Pyre Peak (2.5 km SE of summit);1;;1977-3-6;1977;;3;;6;;Observations: Reported;1977;;3;?;8;;52,315;-172,51
345060;Irazu;11231;Confirmed Eruption;;1;;1977-3-3;1977;;3;;3;;Observations: Reported;;;;;;;9,979;-83,852
342090;Fuego;10729;Confirmed Eruption;;1;;1977-3-3;1977;;3;;3;;Observations: Reported;1977;;4;;19;;14,4748;-90,8806
255060;Kavachi;15165;Confirmed Eruption;;1;;1977-2-22;1977;;2;;22;;Observations: Reported;;;;;;;-8,991;157,979
357120;Villarrica;12166;Confirmed Eruption;;1;;1977-1-26;1977;;1;;26;;Observations: Reported;1977;;1;;30;;-39,42;-71,93
257040;Ambrym;15278;Confirmed Eruption;;2;;1977-1-20;1977;;1;;20;5;Observations: Reported;1977;;1;?;28;;-16,25;168,12
360160;Kick 'em Jenny;12464;Confirmed Eruption;;0;?;1977-1-14;1977;;1;;14;;Observations: Hydrophonic;1977;;1;;14;;12,3;-61,64
223030;Nyiragongo;14101;Confirmed Eruption;North, south, and west flanks;1;;1977-1-10;1977;;1;;10;;Observations: Reported;1977;;1;;10;;-1,52;29,25
223020;Nyamulagira;14068;Confirmed Eruption;SSW flank (Murara and Harakandi);1;;1976-12-23;1976;;12;;23;;Observations: Reported;1977;;6;;15;5;-1,408;29,2
241040;Whakaari/White Island;14487;Confirmed Eruption;Christmas, Gibrus, and 1978 craters;3;;1976-12-18;1976;;12;;18;;Observations: Reported;1982;;1;;29;;-37,52;177,18
343100;San Miguel;10862;Confirmed Eruption;;1;;1976-12-2;1976;;12;;2;;Observations: Reported;1977;;3;;1;;13,434;-88,269
